stable_id,cloud_id
1599,10CRaVIQ7oy5U7O4H2kvoDq16F0ptDm0_
1600,1-nLUVVKohtmX5S0q_QlkQCeSM1tABXGs
1601,1-fY7ZUzUBt-qm7Pn1PDE5FjpfyG-9gyK
1602,1053GbEi6DyQ3mw_PPJ0zRUVHIxXE_Xvu
1603,108C7SGNcEZ3gH0MUhIQTe2yzQSCzHLhL
1604,100CDKqx1hELgcEoHBzED6GT0g0H67UJx
1605,1-mrAZQ5CE6pPcA_OBRizGwVPo8GbYIJd
1606,125Yy3Z3c6ZSUA86j_-c0yZB47z4UFDt-
1607,10v8sqMuMyF3MG_5KnozPbq9jnp8JzTW_
1608,1-b9Om2-S0QwP5tReEfB5hP3uyhACL7N-
1609,1zpv5n2MnaeO1u1grpa2Bmg_67iaVK-LF
1610,1zUWNTAOh3dmOAyVNy5L7h1WImQNwbYKI
1611,1zUrX6vLuVx4hWirebIdqqMek5DU-q05i
1612,1zVp9iKtgVjYnfAcNPG6KBFnijh3-Edfv
1613,1zXNVkUVe4AlEGkLkr1H4OBScDy0Jgoqu
1614,1zetLXoMcqtojLoLCH3zKYeI9fgX3XCMx
1615,1VcTaLqQ2naTml8EAdx6Dc_TzUMhT7yX4
1616,1msD73wPQgvGEPGlZJNVRKKkbWs6oOWs-
1617,1Mx0Be0kp3DA6O-8xct2LUxUM3kAkCB_c
1618,1n7SFDGQiUuI9_9k2rgxwH-0OROkzSHs5
1619,1buCb7c7mwQ8o1KuZH_9eK9IgD7SVCJmO
1620,1LsCF-8gjVkq3bf22AjYa8aRPzXZv-rRt
1621,1qO_qxEFAckt0gtTTLwx29zjOrBBM5hUo
1622,14L4fsKfD155RTJawTFD49hajsdUJtugd
1623,1-8lnA9t4oO89QdUuRBVBBJfEOBfiOCxE
1624,1-355M4uAxwPE_3FeKna2L21ThPOlUGWS
1625,1-7a31ijJX8TPvOhpYv8Wfo0JZjH40a1J
1626,1-2cmUc95MaFjks_yD2lxbte09XNf1QKf
1627,1CJCWwzCz7v9bU7HTYdnlRnz9WTVC4CEl
1628,1w7SK4r7kIafF9T0F3KuCw_aJb9VAFbi4
1629,1w1EDGRxJEIzr1rosGUFzikmLyOmS83R5
1630,1w7L_YOvBOY7_tdw4niMYs1iGMKLULuEE
1631,1w8ZP97WPRkM1okxBwJNwSFANlXPnl1LN
1632,1wDG9vqtNl-WUoQeZ0aOXoqtnWTgCan3O
1633,1xHNvBGeixsDpoYLcDHZKEVmg_GaJHZwG
1634,1x7reFId_u3_ZnOWSUHfDpALv2CJYek0S
1635,1xNXJlXhk2PDk6mo1CeNq3DEPgwqr_2ds
1636,1xFekO0vYB-1VFUm5gFplPTOK4A6KtDvZ
1637,1x8FQ6Hyc1OJm7OdiKykJoB6Z5hd5XkPc
1638,1yZJLjF_a_dqWgbLSvDAdCReP-UVMDQgv
1639,1y_ZKRisdA4nKqWDus1wnIwJsW8hxVe53
1640,1xRC7rE53aOkptJQS3xC9K3waMxob151_
1641,1wEYPIMy0In4UEBA31yRSsVGfqKRbdkd5
1642,1yad3qsWcbols9DMvJPUJbxJAw3Ae-8mb
1643,1laBcU1nnW2CXgmgLy9BNtCT2UK3kScKb
1644,1lOqmZg9qdXuZde8nfc8zBQxpfeJ2A-to
1645,1lR919Ss2kPjXa-OTbHnm43XXATN_Q1OE
1646,1lSrLjk3EM70BXNkhJWQC8aV2V9sjLKRJ
1647,1lXADEJf4J4LR0sWuPwkCo1PtKrJNR5nU
1648,1lY-_wq01Vy4DYfBzkWANyceFZZCXr1sN
1649,1rvEf2ddTJ8zPvXFTk_2un4nLoPqM8Ccg
1650,1rnz3nhZv2gxT0Jp-MRnWeGsdEF2dWEQ-
1651,1rvSLK1TZCKJAShnVCMwkRYorhxthy2-M
1652,1rnL5ssiNLf19G2uPNXeI-MYyzd6PFkV4
1653,1s-s1Nb3MYZ4KacACIdpaqyjkP_75Jf2h
1654,1qoaimySPO4fLcecdutl0I_oqlO1T7PLk
1655,1qo0TGPYeKJ4-bGcJVK1Dx-8CoEv0T5yg
1656,1qoJXupshpRuqUKXK70X-Y92NS4m2J4PV
1657,1r1QO6ecAEbD9D70j_mY4G2BTTTdguSDX
1658,1fmWJsd8JN8bjaJwLSzVPCPCcQuLzReMJ
1659,1ntnoWhJCwdBysv9Ga7HgpPOcpKxDS8pX
1660,1nuODU_FFYf9yik6VXQESM8MTP6br1NNf
1661,1nzcX4AF_o93KNap45P2aozvm1XxiBTFw
1662,1nzMKW7gHCIblTQsG0zGtM_qrEMF76iWW
1663,1o32tUA_aex2X1dCUpveCzuARcPs2DXiZ
1664,1xdkNRfA63Lq6rBcp4LN2umr0g2h0X2mj
1665,1xo44F7jddtgg7inlaqYRzgw_SocKq36D
1666,1xiKlBORy4_NMKIvcPgelGrodRnWu3Bp6
1667,1xoCG2XTKzTFOUa64PF3LUN1ESMfp-Rjc
1668,1y1TscC_dALfTIumDlP-9wUlVneEt_YRv
1669,1yEUwBdoRnCMpFZmG5HfZExc7WBtWJsdw
1670,1xf_HOKp6u0pjKmZ_akNgUF6-_7vdaWSN
1671,1x2UGRkuVEgFdr_BwzyQbvZRqqFMLoD33
1672,1wYOXN4vVLofbavBL1PqkjB7wxphwq7i9
1673,1ww3pSLxB4NEf0OqbSgD2jbn_VT0L2lNV
1674,1wwiQUNmO1B1QjedbMIBvNw8mIwfl5RKs
1675,1x-PT8hQD-c-tq20jBxeC_MFAjy4CQa2l
1676,1x3XC4dP8HLKmLNkUr_VAiiX_sDooxrXg
1677,1wwweLu3CerLjd8r65dB_Tx7ZgnWq05o3
1678,1fpcfm6IR3Rue0txSpaYfhcwXp8qH6CVb
1679,1ffZDeKgLfjEyNxdRk3sjQr9rRlk1KX2e
1680,1fjJwR9QI_udYcLJdg7Mz4gXIAkWGFB04
1681,1ytesso3E5Jrk6RVMGZ1zYls-USEDDVd_
1682,1zSvvchSfQx5J5lr50hPsRR-4Jffdriu0
1683,1yucf8NKRi-nJftAhdYCW32eSp3N5zFxW
1684,1z75QIXNcGpd5HYykEovZJmYmpXIn8OOd
1685,1z1HacxA_SH8e7iv7OnczpSlyMUu_s_Ur
1686,1yw40IR9rahqnWR9Dhhj9cF2xGEIPIx8Q
1687,1z8h_R2n9NUgro6pQ5uxcJg43WUX1XEtD
1688,1wJ_D4C10rgzC2X0DRe4GmjMnw1oxDhxv
1689,1xXFrE-bzyq7N_8Fg-ib_nsc94aNS9ZCQ
1690,1wRv_5T2eBOW8M9w7O9XfHluQIIY2_a8O
1691,1otcEUtOK5J0Wh84TalqWRulEC6X7OOcr
1692,1p5gN4FNrYE_z6spW04QnzW1KZb-702k1
1693,1omCTkdQENxDAvycpku-62iu4qDZxfbKQ
1694,1p2zRMo2cK9DQjS3AVuRFaYreswMJ68DX
1695,1ooUrV4oTtl1RfzV2VqLA6x_67OejLml2
1696,1p9D1-wAP4OnX0j2q7Q6vHa9Zn7Q9sfOZ
1697,1tI7TSk40HR1MiNlYjq82qJHgfyKmDMLE
1698,1tJsXuE7qOWJsJ3rph_Ee5bgQg3bGRsPV
1699,1tF4I448rB5Eu7Q2n_B8qmkD_P2v2sztE
1700,1tMiqD_bnGnatpykklcLKV52PURzLSilK
1701,1um3kXB0FvEcQir9m87SQ5XBD108aiciK
1702,1kWG3UTA2AFrA--gzbT0g5mn7hH0l-K8H
1703,1kaI67jjc_oY00nkWZpAg71zlcbao82UB
1704,1scxEsrZ8X1LKuuxpSqUiBqrxFNcvNCZk
1705,1sgL_n80dnDH1wffOURogywdwQkZo8aGT
1706,1seYToSMToh2yg7aWSg9l3z0Rd0cmS1ez
1707,1sWcPCSw7SHe4j-OUlkRMltWeGLTgvlsK
1708,1sWmqz11_52pWem4FwzqYmUmEd50o4JlH
1709,1spOtTRKGVJ6752PyYovasEudbDBGYwJQ
1710,1yFtsKlfbZmcpEjl66MiJFSVj36VTmaaY
1711,1yUg9nNnPSExWy4aEQV-ymGsJqlopeR37
1712,1yW2rBnii2nRZiY44fZOfuF45BCarzFGf
1713,1ypmSQetcwuDlp5efTdlshmc_eyEk20F1
1714,1uTgqi8BHbanJoz95LOU25Zixp7rXYXZn
1715,1uk6GGlfLGm67-Gbor8783Je8e5RVKu2g
1716,1ud7KP36ZfZg4SEjiBFuvbo1tm6RjRhyl
1717,1uT5Yfqyrl8weBHhZ2UYe5Tee0tMx296G
1718,1fqczGnMWUUfD4_S6i5sh1RZJs2zMvqqj
1719,1pqO8W32BeYiUj3YggkNs7dZOp6av3ITt
1720,1pwzFJscSMgYAvd5l2GtAFECF1oNLSGHe
1721,1ps3Xgk977buZnYbNjWVyKBiEq5lW_BFd
1722,1pm92K1nSFjNssxEb8JhQd-SlI78b1XA2
1723,1poEPTsYC-sFSfo707boQqz4HonX2wXyy
1724,1q8RAzTE-OidBXJZfd0bbf3LFsjqcZvdu
1725,1xbRVUQbU2xKH3G1JwroJiNPXm082ELnt
1726,1yhoy5vX2PU3I8_g8OIEgNywsJJrXjx3p
1727,1jbCRion013Wkd96yO1fWd_QA1yrQqogF
1728,1je6bAl5u0Ufh5BFN9mgiTrujbcIxmFnc
1729,1pAp_zb9QYp1tumQtzdBsvO1ntIk3Kjox
1730,1qAnK1c5is7AsLI3c_Cuwri1EzXX9qz9M
1731,1qJvkyLYKgMxCfzor8u5w-cqiGE_fLfsr
1732,1tzaEYLGFfF8bTsZh6QLB3L8wCev0Tb4i
1733,1uEqZ7V44_K-HX1k6D6Gk3Mmruwb66bIs
1734,1uDbPizdk633wyljwk1vHiIwxl4JKNGG1
1735,1u8h_wNK1J2-Dd8axac0o-vdozfhMRGip
1736,1u8Yhp4RW6whVj0-Ut-NB02Vx-da4trr0
1737,1u8GK-X2KXjQTd6WeK8ou65xcXgNAfrKJ
1738,1uroWKkEH4biWmBPzUItb1-vcgC5QYXXN
1739,1sq0pyfPM-HFF4R0dbFsOITgguZo03cIy
1740,1kcyWj4HpAlfLQuDSim0PuAdBf1YhzKCu
1741,1khkG3d2pZhWZtV2TX0qSwY_Ut5AqzCi3
1742,1kfQtRBUQX_7-5ZRz5XGJF5OXjKPvN2fS
1743,1kgLZKot4kRHpFMVtsXkNK1bz_wlcCzJ9
1744,1mxl3Ch5E3A_-3u_RrX9ZChpMPjKDqci-
1745,1mp6mFZkkoGSeTeCVPeZ8pFUQVfNGhO4m
1746,1myagWdy3nb9BaOoyAA-z7AeQ7Ex8IRb2
1747,1mtmgeIrc4VS0hdk7z72wFIDB_-uiULFo
1748,1n4IDuIbzrxo_03yudUZPSC9Cuikb215M
1749,1jpd3iM9YT-B7ZTBOHUE8OrXQeboVTBeg
1750,1jho-mBt7bOLk8Mx1xcrMpqhBGi0qT8ia
1751,1jfbo00aG6szkYFRvaqzpHdb2-HHsvc7Y
1752,1jqeTKK5x53GvOJAbACEOCZG4VP280NXo
1753,1tNis-WecALdz7HTINh5qio4n1V_4xnfA
1754,1thf5oXyjwQjqIrUWz3vZZQAkI6nvOUa_
1755,1vtoc2agHKMvZ0qVQzX_-rwdfC4NivFmd
1756,1vxk1xttv09Hqj-H62BAE2F3IkW1auxDm
1757,1w0etohYtcCim7g3wGHxSlIH9cqzHF7Kf
1758,1lgQRRx-6Z_S2MXMBSAF2aj_XHwZdbbj3
1759,1rIAPa9OIEKVlqFznIcW4vrCwm0OIG1Uw
1760,1s7Gn6rZyWOxQ3WTdCaX7b8TwuUZbd-cA
1761,1o4AvJkg8u2PUfKW0CPMM8dPv5zhpZDBi
1762,1uyB57Iitgk4N1DMQYScC2NeCGCRHwdUa
1763,1v6_L7mlnz1M60h_eAKZ1CmmnFoPfDGPS
1764,1vjz_9pvGye2Li4siylcEx-sWTl5O3UNY
1765,1vHruZQO4y2OTLUUSzYLdhpjbyu96GQSI
1766,1vW1itHYeXY2swDVkQ8r6fpaU4i7e-pLZ
1767,1vLc1NIOaLUib5xXE77KQ_jVrzxKf1c3z
1768,1vKT0A1lR3Yny1Uw4d_kKn10aAOanDzbY
1769,1is_mdWluixu6zabifeBxJeXJS2HgFfaW
1770,1ix015nHeiUJjh9qlLG36Qlplbb8-Q-SC
1771,1itAsrv1FWMA7Ydvjz2kADWlLm8ndYiTM
1772,1ijDhnmfZAUA_rNuah3eAUh7FeyU_-uwx
1773,1j0k5hup5qaXS4Ix_H7H3MakZ3OZv9Kmr
1774,1j1X9BIcggIiM0tfk7hSIu3Ts2yPlmYvY
1775,1n4iu-SgVYl4wKiIKP2O4X4oImmDCsAYR
1776,1j1fZlQ4skFC5uwhfAq_mIo-VYSEJDpIo
1777,1jPaB7CLkWfZoBJTXKGpqiR2Zg3DAWwzW
1778,1m6z19YAeBoEImZxHB7YFBJLhhW_oUSZZ
1779,1m-iAFrhyTnUHhZgPQdRnFyxXxWQSkuNw
1780,1mbKRTmxm6B4olg3qTO91_Tqtgq7RJqmT
1781,1mJiqr_tcfX0ELBPun62wBrl44M9C2HhY
1782,1mLkRTbouHiRj3fhOOT3DXPH1V5qsnhb-
1783,1mRpIxVKfGbLuHM8txLt2oyAGircJgSds
1784,1lw6R2aUyo62aOrQ00hTlqb1GzAznzf97
1785,1hWohSUSN4niI4zpLLLJda43q2Q5lhuA_
1786,1hWGmB8ocvoigzqCTeFzkl9IF3WTcYP1D
1787,1k29wmeo3zA_ySTG2Hycw1_UYXq2Lskbq
1788,1k3fjVQNmcg3yztaKZ40li3kekYCb7Hh5
1789,1k4YXv7EKg6XLcgOpFXnrml1t963yBMoC
1790,1k35u0R3T4L0A_BH-OvWDAEmBaVyiiwQv
1791,1o742_3bQKYJP4Y1QnaWoGcvSq2kcnjRc
1792,1oYtrUc8VlkBTXXsJbTDqUvH0Yszn2qFK
1793,1oDrCOaOCzvmrp1WX33jwExJioHQ3T3q_
1794,1ogqd-rA6JCRxqX0UJ98Kbz4Gslrj0iNJ
1795,1oNqlL3EjyOW2LpLLBp7qE-RjXyD826Y_
1796,1oJ39sFuOd2bGAcAYIZtSPzVE-_ZW8Cme
1797,1of11b6y27pAEYmF8E_KQR4cMhU0ZdkZS
1798,1s7Nq3FB-dXIchfXD6MflZQhvH6mwjiyR
1799,1sJ3rzv7M32l5JkWaC34_sjFE3RwEuIci
1800,1sO7ToNJsKZL_OSOZyuqd7GNqljmwaTP1
1801,1sVLSACrsv3iETf1OTGUGpvgSpJBnTc_f
1802,1sJ0I4MZpSxFUqv6kDW5P4aq1JsfuVUof
1803,1sO0QfQ4GjoPSpBLB9-K8vRlrb3lJrOij
1804,1sQsHzbA8RGuAaL7P4lNn_p1sgkBUd0v_
1805,1rNS9cSqufKHXIgNHEhS-awphYrDRilQv
1806,1rhQSGkbpM4G7ODmqgS-eFqisgBK83QX-
1807,1r_QKhk1LKlcb7SSqWAaR5e_FzutmCB3C
1808,1rROCtJ0UoYQLKOO2m6RN7u_bd4nnvoKV
1809,1rSUtiTa_wtv9Lit0w1-zxYJYerBT90Gi
1810,1rjFuNoADJ1m6H5aXFOT_xFktNsSbE8VF
1811,1riVo6S8ToA1VFRqKWDN8T6m_nssunxiO
1812,1uHMGScubGgf_Dcu7sNRtu6njlevxekSh
1813,1uPNoFpv2jhHeURdk4-pLRySlO-6ycZ8F
1814,1huqLg2NtuklfdE6LnsbEt-gzL_1tCckJ
1815,1hZ8R04kxQ-0mhN4E7ngN3WtdPQnPaEIV
1816,1hcvzvNYK8j96-C2Jph-OM4VooPqv6J9x
1817,1huWOEr6mnxZ-Ykv0P6GXi3of8nBftgqc
1918,1AyWpYF1LFW4xeKmPgmOi1BSM5Nu0iNMc
1919,1B0KPv2x2iy0gUIofeZf0CDjcnAFCWuyb
1920,1AwHVMjch1_KwN6rXhXyIVP-vn7X04kDI
1921,1AfGpHgT_qOHj40uh_oh5cQNHGt1uVeWY
1922,1AYd5vb_kSX0bGcdW5u4Wwvjj_UYbyJTk
1923,1AoxNhQB5RRIV3dypwIy2NXQrWpJNCIti
1924,19k68YO1CdAM8CigRSjrw3CjNbhawRnHd
1925,1AZhZPcfqoMXarxj6sczQkJTzeLDzFtg4
1926,18cU1xoUO41Ubd4PYy2ZdoXP55LBee0p4
1927,18jDyIyLLEmj6A_DimOggUtd6cvW6Vx8c
1928,190iiIYZrjOTs8RPF-9035IpATC7yZyLH
1929,18z1uyYbwZXJ_D4H-YHCC3-1OVWTzsjdo
1930,18ksebX1nG8vyuWBPbkkIJhot9bt3PxFd
1931,18xQCSKYJibcu7_vSLO2kI80hQVFsWN73
1932,18ylwdWPy0bdTyGZd0-c7lPo4CkVqx6kd
1933,18ih9jQcqX_7UIuhl9AAJR7EcPkFuWFQm
1934,1q_K88giB81PG30Ykf-E_IctmgH_08Fe7
1935,19VE5ycJfT_7Ex8nGhqIYddmRxE-DZpJ-
1936,19IgYhuTDSZebzivx-sHDity5yjNjAmeF
1937,199vrK4NAE2vyhBxPF2GoKyv1t0Pn6-t8
1938,19ChT4ZZUwMvZjwZswkc6SnV6HYNWuEUK
1939,1qdzjGnv6kaoI5XCNciybdX577UuA5YRY
1940,19H1aHcd_2V2ZfY-GKU1Sm_JWmSXFkPll
1941,195tt53dhYjrDrP5lUNhoAb5jTy1LHxfP
1942,196KX0njc92ziHV_o9yie81jPLb4HiBbs
1943,18_p3BnKpKM_KBwAVNrGviqZJDPnLvaAq
1944,195tmG2xqVMKaN-zuKTTjr-g8j72PgeSr
1945,18TlvlNXZc56eFxbjuiYOWgUP-u7SRDh-
1946,18iBbOQ7ee2-QZO8ScSDSQI_Thm_9zmzH
1947,192ExaDdFWWID9Mh79LeEfIyZbR7KzzX7
1948,18M2LPRBFYEuLtc7b_pXMLhhnlxmrhlxi
1949,18R-HLMwNsng3T-3XUGBfSZW7jCwYgMFX
1950,14orU8ZAPqIJeyscgkd5U3FPKgDeRQUOA
1951,14WqO0Vk_pHyYs5k_zMbK-s8YQFNcwAsj
1952,14er2RDYYvXRSdGYHbWqPS-u331HGCqc6
1953,14ik9Z76j_zw6mFVwgG286TC4_sM8BSZv
1954,14XnaE8IORvIK90Z_zbX7oLDLpAASdGkH
1955,14vYejPMWQd31iKYGhn_ldZEByL069OLW
1956,16Ub08qJSaFt3GvTEzzwzWcB1F5EJz5RM
1957,16WkHufReeCpRA9VG8UKgMoihcEUnthrr
1958,16etUhoAmpEkw2CtFwnuL9tKYawJMHCar
1959,16k39zj4H7D4Asg2pxqo-CyVPfucha0nw
1960,16YASbKLYNQWn_K3Tkg9k_Za7RXc6Wjok
1961,16o5VCHFpyeK8F67FTyJ1_xsH_1ZvEc7n
1962,11jPA8xdvVp9aR2UoLdb5JScha8qg4jEg
1963,11jGgtb7N-Yf83ZYwCaFtCcefDL5W--d9
1964,11sO5WEx2oCeEsTe2Fa8QqFHZpP_1n7uo
1965,12bvGsnjH15j0QeWfnlsnW1BhzY14_Ywc
1966,12XYblLLhgSPGGM1qvSlNXVKyVivsAc1l
1967,12e-DJ6wdUsiLTEA6QNMt60xp_llcl2_u
1968,12bk_6mlyfCcMpBVgi0PAQDiiKXvFtfVi
1969,12cA3k_LJpZB_Y-Ne2i6etdTMw11vkvK7
1970,12iQ7ilbA5YyNPyMpNzJuFBpQ8eE7p9RD
1971,18anlbDBq7KKooGcvjoB2QTgcOJZhHtzm
1972,17oNkRDBngeJXYMQ5womrj6UvU1i_WScP
1973,18-3bbUkhDX9jmGmG9TVdRyKGMEYGvTII
1974,18SRIpFG5cpDindvVCVCtb0uYa2buHbZo
1975,183h8Kn-6EOcRZLrRyfd87pj8hP4qNUht
1976,18CMOCw_dE2Ba7jvXE5zbk3KpTMdgw2Vo
1977,13_LYLcp8hax6ugEiitA3HARao14UJzk_
1978,13hoFu2w9zWtSeuC6m1GaSTrH9jbJXeGZ
1979,13gUBiU-p5NxJXImkF5ijsb57Q05tjmSx
1980,13mZy50biaPas9iyBOwHdPI4GmbRRc3Qs
1981,13onb-_8szcEqXPYelwjnHXjC_olUQp7t
1982,1gHLe7ZItsffmdTJ2MskfMlbzV1YQ1k-6
1983,1gJ8Mzw75hImzIAvCUyHHo0zn9MOoEdyU
1984,1gFAo0deKoqBWjxamS8DyIDA1tj_b_Eh_
1985,1gKliYjasbpM4ha6Gfdlwe7b_amuaGW36
1986,1gVqb2q-10tebqTuLCNF74PTaxFtjOjZX
1987,17hRQguVMQdn5aS1YD4kg2g3zhGnL-qQq
1988,15OwAOz-pH1EG-H6x8bncjL93fKrGG9pf
1989,15Sy83WJu-O-lIjqhm7BfpSL3YF-lyWL4
1990,15eFn-nC8nyihAB75NViq334BrQExmAZ-
1991,15PCQL1bEPBNc4RLF_11tVrcmB5uUYOq7
1992,15L36D-MJSFi5CI92cUeBdcBeKGXOJDHS
1993,15f3NZ7sbf6oC4aPWCib2TD8zFTxDZLeF
1994,17nKg9RVhig1VEpIbQUq7HPZroKyYWw4t
1995,18-7s33-ifF_Dd19-0NHrwEgE__JO5fF_
1996,12tpnZ3-G_pzKDP7OZHvX4mcDAtM_Ediz
1997,122JTGOvbb__85lLz8x3GhnjhLmZGQ-4_
1998,11xbe5seBtUJkuwuXGeZ9_X3bYqenQNHt
1999,121TWTmg7zJzi0zrhgbM1iKnZX6shodSt
2000,17dDeEKgxlyoFFPQjesfCDsW0swBUqUUE
2001,15-uZs9jig18_W7s8dosjLaQWiCVp0tnT
2002,17fE5gMmDm5HWMTFIx2Yo-i76dEA7-nH_
2003,16q5iXVJicXBw_y96PzbxiD-2d6r4OlpB
2004,15G6p8y6yBaKTFgFLI1RnkQLKU5ymXpir
2005,155JexzqaiTt78fxPzuywe0DT7RITmRMe
2006,155hTM0p6r_XxIvSvnBNQ09LIQhg3ZmHe
2007,153_nTRqETTc-RveqJyqkdnZDslxDXMdx
2008,15Dz5TgiaHiLerhQSsDTqC9u2NsaTJDhG
2009,15G9S_YD5Xw4xWOqistI-ypI3HgOb55Ek
2010,15GYBHkPd019jkjKBJotjVU1sV0n85B77
2011,17FLRJnAivzxvPk78zi3z-3aHqHrTjLZ8
2012,17FAVuWcnt6D0E7S6iGwkMIxK5r2TNRU7
2013,17AJJqii02JXseWsbNNk5jpgXAmW-ObDU
2014,17LfshBp8aly0UG8ADj9bHvFJE8-wFIx4
2015,17LXmqWqvBtXSrwKPa3rFp_xpeiSazQV0
2016,17QjQNSDjaQ703z_pR5a29KEFnedMuejX
2017,175oj9-mgm-gY8Ci-8AsqyOBTMuZ21T3s
2018,15g4Z0vimT-bQCQlmULWyksCBxDso-cnj
2019,17UvqxKmN7vc3gT09fjBiUnGzH8nPv2T-
2020,10GAuCXaA41zemSiBsxJFPEGw0R6GrL6N
2021,10FLywq6Nt70UQwbeF5RfN00Bdhp9Z1hV
2022,10S_5uX-tStPhCiX3EktAo9vafQLjNG0M
2023,10W9RnhPEpaV2BbbRNhH5rbgRfQNPXi5s
2024,13xu6ng3wKqvWYSPNJZFiq3TJojm_WbN7
2025,14MthVM7Zc-bC0eTwxCmj0W4tYl89jy8w
2026,147rEbRHNIY2gB95ND8OsHJuNZXoCfK2k
2027,14309cMc09fx4I2EhUcGbebJao8_bVWZg
2028,141QmmDOVPml6pLvbvkPEfIiwAoLFwlTW
2029,14EMsM9U0le70JHrqBSNXT41DS3KHJpRK
2030,147TnP9j6Asupt4Br-kBpf3CbjgAY9EFk
2031,13GpsiI3OLcq7i9EN3Cmafo2JvvoGO47Q
2032,13RKeRmWKi4naJyCvyRDISE8jXpmEaYIf
2033,13WvyEhE6q3jVSIcMAwLltZ7ZosDKpx2v
2034,13DX4yWe_yyZocUzhZYljwsUNt323vod_
2035,13CNofB4s-PPbU0BYBN8giYZhpDCd9WOV
2036,136Aqtuci2R78LOZNhhEQEYuNiP5ZKpmR
2037,13WbJTlvoNCGxD0DadoZqIaz-brROrIt3
2038,10hnR4oSynoxhSK0ZwKcVPL9qzNiOIxNh
2039,10hyU5ypj9T_tqigGoK7hsu-cWnQyhtj1
2040,123ZKJ_NE07sQ7GZzkKQqwgwpyyZKsSkP
2041,12R1iczVhZ9xkJH2s8tsNj7CPA-_mCz9a
2042,12NSlw7tuB-CyxZE6qU0gjfATKUaSXHhG
2043,12X3lolZJYSF3wn5ouncUABX1qQ7SePHi
2044,12XC8TF1tu-5AeRg671gtzvwiXwcyeekY
2045,1-GR95_18IyhnjloVhBkB2rMY54zsQUoG
2046,1-Iy9hm-9xPvWxP4fXE9mxPLZ-Z5Im6uV
2047,1-AtLUC_wr6H9MGU-B8QRSh5H_seusGuE
2048,1-EUUPdt3XktR88XD_4jZXCqroy6fD1pY
2049,1-CwWEKkyYuOpALx8wVsJ9AV85yGAKNzw
2050,17SlXWcOuY0tMlYT3dcBcMD4U5t5xZlxL
2051,16Hw502MmDPVzg_8mb6rjUAymJxxIccdp
2052,15qbkZw00w5YXd6U_6vClRQQXrA8XZCMh
2053,161TDBaxUzIfCmha-JSYrTkzKMg2wZ9nB
2054,16AGfpF7unfNrzpHXn0NIYx7BlExdhVMd
2055,169Um_U-AHgH0I0ewUj21PpC6vGeaFm3j
2056,16TkfiYmEYe7Czsu3S7vcJa5YgrtoztND
2057,15u357WDJ2Wq_-geIzpc8kJsny6kcs40z
2058,10idH97xgnWkKqzJQQDlGK10ehWe5WMUv
2059,11Mzjowds1ySLMib9JqpO4cYyc105dj00
2060,11bHemB-gVqCY0X6BPkrOK4n8vK-UmaWs
2061,10xWenDYoXcVTTsC0RTPuFMoKyI8kV5js
2062,11U3R8onJAIuima9XqKPLC1n0Nx72eBcb
2063,10vY-V7MggtqLDqBcIyS1uciEmornz7Rz
2064,17UtQwt6mqW1JJH1ltoY_pkavqVSn73rE
2065,1FU8BShjj3nlpGEiS6utntY2Whu8sxE2x
2066,1FUQsRzSNkTAnpHEbmnosg8dEHYpwMYk9
2067,153-WSmgmkrnd9lfzYz__IzMp9g6ot4fR
2068,1FfgqxM1U8aL75Y_e9kf_6wDvCMDyP9NC
2069,1FklfYc4nnThhoJVFFt9Foudafot0ewxP
2070,1FvRwlQg_fswQZjqEUpDL5XUFKn4w24S0
2071,1FnoEw96Ntc1QXpzBvzs_0cojZWqJ-0iD
2072,1Fz8NpMAmTdosNb-WhtFT_SBVsEHcP8YQ
2073,1G-FLi-xFZoRjURvAiTs9Jyf92GX4PgA8
2074,1FqFvFDP6PxB1W1J2jRB2A1IetSmW0Dlf
2075,1FtlWW-nNRC2fwbPovYgUQr1bwsI5qd-q
2076,1ESaNbQV3PZrBll3U1UJ8elPKgc5j-7VT
2077,1ETLpOuuAnZjHi6UVoh9LbQfW6o3IcmSW
2078,1EOX1PHRJzxceClrS_k-D0sIEUs5_y16x
2079,1EONb-kO7gb64v_Gn44CSdd5XYDF0lzo1
2080,1EZJcQ7JvxvgF5RyFzbWp2vVFZKifBxbY
2081,1ETCtHeKJ-9n7JaOQ8fmlfL9Wr4SPtd3s
2082,1EKlpg7KQWezyFpJDVQpiVq8iSVTEK7AZ
2083,1E5-0QU4uf_EPlIYUSpOxE6x4csBt8pVm
2084,1DmX4aEq5yC4c4tLJEW5SoM6RjAlPoOSo
2085,1DnNCUfYmduJgnna83lcfG-8HHt7YUmPS
2086,1E-UPNamgccWpT0fJocBtBROygR6AL0aH
2087,1FFzAXMnnju2-zfxzyA3AWh_IGOJ6w4OR
2088,1F60KUo2RuRGAj2nUVHPk9znvVFCb9dwd
2089,1Fj-P7TMD_KxXR5ZtOXSTQHrvFjPn247R
2090,1FSEOB4LENUznO40gOIB3Ai-xkcZfgqSH
2091,1FSykHz2nTxJjip0Plv1SaIrvdCKPVrHz
2092,1DFHOv5_3lXJNzQ1DglR26QTg4sFoBbQb
2093,1EwF2f3jvzVDeCMkcUuvLHi057tbF6qvj
2094,1E3wagDNOGXxJAy1ZHgBfwIfL8HuaGuMl
2095,1DInatGnB5XVQ4l9y8_UCIzEbakdSjXib
2096,1EqRu6IRcqIemumpdodr6XRfskQJhV0qJ
